DeviceName Voc(mV) Isc/(mA/cm2) FF(%) PCE(%) Concentration(mM) Annealing_T(°C) Molecular_Weight(u) Hydrogen_Bond_Donor_Count Hydrogen_Bond_Acceptor_Count Rotatable_Bond_Count Rigid_Bond_Count Topological_Polar_Surface_Area Complexity Heavy_Atom_Count Halide_fraction Heteroatom_carbon_ratio Heteroatom_count H_Count C_Count Cl_Count Br_Count I_Count
BBr-15mM-100T-1-221-For 1125.85 23.03 61.55 15.96 15 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-15mM-100T-1-223-For 1087.48 22.43 52.96 12.92 15 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-15mM-100T-1-224-For 1098.11 23.28 67.37 17.23 15 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-15mM-100T-2-225-For 1105.66 17.78 42.38 8.33 15 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-15mM-100T-2-226-For 1112.77 16.98 37.57 7.1 15 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-15mM-100T-2-227-For 1096.29 15.4 35.61 6.01 15 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-15mM-100T-2-228-For 1105.8 17.21 34.88 6.64 15 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-15mM-100T-2-230-For 1078.17 15.4 31.09 5.16 15 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-15mM-100T-2-231-For 1088.57 14.71 30.69 4.91 15 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-15mM-100T-2-232-For 1112.71 19.88 47.11 10.42 15 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-15mM-100T-3-235-For 1132.44 22.62 56.82 14.55 15 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-15mM-100T-3-236-For 1139.27 23.27 66.6 17.66 15 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-15mM-100T-3-238-For 1124.18 23.1 58.56 15.21 15 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-15mM-100T-3-239-For 1120.79 21.31 41.3 9.86 15 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-15mM-100T-3-240-For 1115.14 19.85 41.53 9.19 15 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-20T-1-241-For 1145.33 23.11 77.81 20.59 10 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-20T-1-242-For 1158.14 23.52 80.17 21.84 10 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-20T-1-243-For 1160.16 24.08 66.5 18.58 10 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-20T-1-244-For 1157.49 24.1 78.05 21.77 10 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-20T-1-245-For 1157.3 23.57 78.09 21.3 10 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-20T-1-246-For 1156.0 23.99 79.43 22.03 10 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-20T-1-247-For 1135.46 20.21 63.22 14.51 10 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-20T-1-248-For 1137.03 23.45 75.98 20.26 10 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-20T-2-249-For 1065.98 14.97 30.44 4.86 10 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-20T-2-250-For 1122.0 22.99 75.0 19.34 10 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-20T-2-251-For 1012.95 22.71 28.74 6.61 10 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-20T-2-253-For 1017.62 23.37 41.7 9.91 10 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-20T-2-255-For 1091.27 23.19 47.03 11.9 10 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-20T-2-256-For 1117.38 23.23 66.15 17.17 10 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-20T-3-257-For 1028.73 7.12 19.67 1.44 10 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-20T-3-258-For 1124.56 23.12 64.92 16.88 10 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-20T-3-259-For 1122.45 23.58 59.9 15.86 10 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-20T-3-261-For 1119.42 23.47 56.28 14.78 10 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-20T-3-262-For 1111.44 23.29 47.47 12.29 10 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-20T-3-263-For 1110.94 23.13 60.02 15.42 10 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-20T-3-264-For 1092.82 23.16 59.24 15.0 10 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-100T-1-265-For 1076.78 6.77 38.42 2.8 10 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-100T-1-266-For 1098.92 8.54 40.92 3.84 10 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-100T-1-267-For 1110.69 10.96 43.4 5.28 10 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-100T-1-268-For 1115.67 20.04 38.87 8.69 10 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-100T-1-270-For 1041.86 5.28 23.28 1.28 10 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-100T-1-271-For 1120.74 19.52 58.84 12.87 10 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-100T-1-272-For 1103.04 10.64 41.16 4.83 10 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-100T-2-273-For 1025.37 4.15 27.52 1.17 10 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-100T-2-274-For 1084.69 5.74 35.45 2.21 10 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-100T-2-276-For 1125.75 17.0 48.98 9.37 10 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-100T-2-277-For 1093.78 6.29 37.81 2.6 10 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-100T-2-278-For 1103.34 7.41 40.58 3.32 10 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-100T-2-280-For 1092.14 6.88 36.83 2.77 10 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-100T-3-281-For 1119.67 14.17 46.63 7.4 10 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-100T-3-282-For 1103.6 6.07 38.64 2.59 10 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-100T-3-283-For 1116.62 7.91 49.89 4.41 10 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-100T-3-284-For 1096.85 5.63 37.45 2.31 10 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-100T-3-286-For 1118.4 14.82 54.69 9.06 10 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-100T-3-287-For 1089.96 6.33 35.67 2.46 10 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-10mM-100T-3-288-For 1099.56 7.95 44.0 3.85 10 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-20T-1-289-For 1126.78 17.26 40.51 7.88 5 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-20T-1-290-For 1110.28 9.73 33.5 3.62 5 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-20T-1-291-For 1131.65 14.81 44.24 7.41 5 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-20T-1-292-For 1129.26 17.37 40.88 8.02 5 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-20T-1-293-For 1091.57 6.95 33.86 2.57 5 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-20T-1-294-For 1084.69 6.43 30.74 2.14 5 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-20T-1-295-For 1096.92 7.94 34.33 2.99 5 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-20T-1-296-For 1049.81 10.03 24.94 2.63 5 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-20T-2-297-For 1077.86 14.27 37.45 5.76 5 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-20T-2-298-For 1087.24 10.36 34.65 3.9 5 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-20T-2-299-For 1081.96 7.53 33.93 2.76 5 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-20T-2-300-For 1063.19 11.92 26.9 3.41 5 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-20T-2-301-For 1022.87 7.39 27.84 2.11 5 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-20T-2-302-For 1075.5 9.95 31.7 3.39 5 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-20T-2-304-For 1097.61 16.16 48.82 8.66 5 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-20T-3-305-For 1074.65 12.56 48.15 6.5 5 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-20T-3-306-For 1035.07 3.47 25.9 0.93 5 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-20T-3-309-For 1098.56 12.13 42.51 5.67 5 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-20T-3-310-For 1092.33 23.22 64.21 16.29 5 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-20T-3-311-For 1090.82 23.36 72.47 18.47 5 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-20T-3-312-For 1091.18 23.1 70.22 17.7 5 20 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-100T-1-313-For 1011.96 5.2 30.15 1.59 5 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-100T-1-315-For 1071.12 5.64 34.86 2.1 5 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-100T-1-316-For 1050.32 4.59 31.27 1.51 5 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-100T-1-317-For 1090.99 9.22 37.2 3.74 5 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-100T-1-318-For 1073.26 6.07 34.85 2.27 5 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-100T-1-319-For 1061.04 5.48 31.43 1.83 5 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-100T-1-320-For 1023.42 7.95 33.01 2.69 5 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-100T-2-323-For 1012.68 19.34 31.74 6.22 5 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-100T-2-324-For 1106.21 14.99 51.78 8.58 5 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-100T-2-325-For 1120.46 15.85 51.1 9.07 5 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-100T-3-329-For 1074.62 8.41 39.94 3.61 5 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-100T-3-330-For 1102.29 6.52 46.3 3.33 5 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-100T-3-331-For 1105.29 5.92 47.67 3.12 5 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-100T-3-332-For 1101.12 8.91 44.34 4.35 5 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-100T-3-333-For 1103.64 7.91 45.23 3.95 5 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-100T-3-334-For 1106.06 7.45 44.94 3.7 5 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-100T-3-335-For 1075.78 7.35 41.94 3.31 5 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
BBr-5mM-100T-3-336-For 1094.33 13.06 43.33 6.19 5 100 188.0667 1 1 1 6 27.64 55.4072 9 0.4249 0.2857 2 10 7 0 1 0
HBr-15mM-20T-1-49-Re 1136.96 23.06 59.67 15.64 15 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-20T-1-50-Re 1129.96 22.01 45.39 11.29 15 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-20T-1-51-Re 1134.23 22.85 53.84 13.95 15 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-20T-1-52-Re 1130.07 22.39 47.9 12.12 15 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-20T-1-53-Re 1032.02 16.35 21.54 3.63 15 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-20T-1-54-Re 1022.02 20.24 23.67 4.9 15 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-20T-1-55-Re 1033.49 27.61 23.96 6.83 15 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-20T-2-57-Re 1106.96 18.13 34.98 7.02 15 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-20T-2-58-Re 1134.76 23.17 73.6 19.35 15 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-20T-2-59-Re 1116.1 23.19 71.44 18.49 15 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-20T-2-60-Re 1114.93 23.2 59.69 15.44 15 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-20T-2-61-Re 1095.81 22.86 70.09 17.55 15 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-20T-2-62-Re 1102.33 22.84 77.49 19.51 15 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-20T-2-63-Re 1103.0 23.21 69.1 17.69 15 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-20T-2-64-Re 1110.02 23.12 52.24 13.41 15 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-20T-3-65-Re 1140.71 23.0 77.99 20.46 15 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-20T-3-66-Re 1133.65 22.24 50.83 12.81 15 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-20T-3-67-Re 1128.48 22.17 42.94 10.74 15 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-20T-3-68-Re 1126.5 22.21 46.39 11.61 15 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-20T-3-70-Re 1097.32 21.32 42.17 9.86 15 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-20T-3-71-Re 1125.33 22.42 58.4 14.74 15 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-20T-3-72-Re 1110.29 23.14 65.51 16.83 15 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-100T-1-73-Re 1063.42 11.68 25.45 3.16 15 100 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-100T-1-74-Re 1125.28 22.24 46.55 11.65 15 100 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-100T-1-75-Re 1128.66 22.82 67.19 17.3 15 100 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-100T-1-77-Re 1068.72 20.95 41.89 9.38 15 100 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-100T-1-79-Re 1112.7 21.93 48.27 11.78 15 100 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-100T-2-82-Re 1124.9 22.46 51.55 13.03 15 100 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-100T-2-84-Re 1039.78 14.85 24.07 3.72 15 100 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-100T-2-85-Re 1118.31 21.58 49.03 11.83 15 100 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-100T-2-86-Re 1039.33 17.88 29.03 5.39 15 100 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-100T-2-87-Re 1121.46 22.99 73.93 19.06 15 100 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-100T-2-88-Re 1109.92 23.2 55.96 14.41 15 100 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-100T-3-90-Re 1104.48 18.7 33.07 6.83 15 100 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-100T-3-91-Re 1119.33 22.76 51.97 13.24 15 100 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-100T-3-95-Re 1103.4 22.99 58.58 14.86 15 100 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-15mM-100T-3-96-Re 1113.39 23.4 64.92 16.92 15 100 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-20T-1-97-Re 1152.93 23.55 53.62 14.56 10 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-20T-1-98-Re 1154.87 23.54 60.13 16.34 10 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-20T-1-99-Re 1151.89 23.35 54.15 14.56 10 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-20T-1-100-Re 1139.86 23.6 58.07 15.62 10 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-20T-1-101-Re 1135.03 23.28 47.68 12.6 10 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-20T-1-102-Re 1142.42 23.3 52.02 13.85 10 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-20T-1-103-Re 1125.76 23.81 44.71 11.98 10 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-20T-1-104-Re 1100.05 23.8 70.12 18.36 10 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-20T-2-105-Re 1123.61 22.92 74.97 19.31 10 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-20T-2-106-Re 1137.42 22.88 68.9 17.93 10 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-20T-2-107-Re 1129.76 23.19 69.84 18.3 10 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-20T-2-108-Re 1115.02 22.54 61.93 15.57 10 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-20T-2-110-Re 1119.12 22.64 68.79 17.43 10 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-20T-2-111-Re 1127.42 23.11 74.94 19.52 10 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-20T-2-112-Re 1115.99 23.3 75.15 19.54 10 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-20T-3-113-Re 1154.06 23.32 74.8 20.13 10 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-20T-3-114-Re 1141.24 23.12 54.03 14.26 10 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-20T-3-115-Re 1142.55 23.44 53.89 14.43 10 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-20T-3-116-Re 1063.34 15.4 25.5 4.18 10 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-20T-3-118-Re 1115.27 23.37 69.3 18.06 10 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-20T-3-119-Re 1113.33 23.36 72.22 18.79 10 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-20T-3-120-Re 1070.39 23.4 69.9 17.51 10 20 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-100T-1-122-Re 1130.37 23.2 60.99 15.99 10 100 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-100T-1-125-Re 1106.03 23.6 58.67 15.32 10 100 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-100T-1-126-Re 1099.79 23.64 55.23 14.36 10 100 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-100T-1-127-Re 1087.04 23.47 55.35 14.12 10 100 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-100T-1-128-Re 1066.62 23.51 54.9 13.77 10 100 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-100T-2-129-Re 1120.33 23.22 55.97 14.56 10 100 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-100T-2-130-Re 1001.05 7.19 23.16 1.67 10 100 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-100T-2-131-Re 1093.75 20.26 38.7 8.57 10 100 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-100T-2-132-Re 1035.93 15.1 23.66 3.7 10 100 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
HBr-10mM-100T-2-133-Re 1096.04 20.92 40.48 9.28 10 100 182.1031 1 1 4 0 27.64 27.361 8 0.4388 0.3333 2 16 6 0 0 0
